Customer_ID,Membership,Gender,Salary,Age,Marital_Status,Purchased
CUST08340,0,0,68.1,38,0,3248.65
CUST08341,0,0,22.6,27,0,2379.11
CUST08342,0,0,34.5,48,0,2888.9
CUST08343,0,0,34.9,51,0,2550.36
CUST08344,1,1,42.9,18,0,4225.56
CUST08345,1,0,20,18,1,3910.37
CUST08346,0,1,80.1,18,1,4510.29
CUST08347,1,0,29.8,39,0,3817.64
CUST08348,0,0,28,31,0,2898.31
CUST08349,1,0,60.3,53,0,4080.42
CUST08350,0,1,66.1,26,1,3803.12
CUST08351,1,1,66.9,39,0,4836.81
CUST08352,0,0,37.8,25,0,3616.39
CUST08353,1,1,36.2,34,1,5729.4
CUST08354,1,0,148.9,39,1,6253.34
CUST08355,1,0,69.6,35,1,4944.38
CUST08356,0,1,73.1,47,0,3747.02
CUST08357,0,1,31.7,40,1,4099.35
CUST08358,1,1,32.6,31,0,4668.12
CUST08359,1,1,82.8,41,1,5691.25
CUST08360,0,1,25.3,58,0,3228.78
CUST08361,1,0,71.2,37,0,4763.07
CUST08362,0,1,23.3,23,0,2708.01
CUST08363,0,0,38.1,34,0,2783.17
CUST08364,1,1,26.2,43,0,4099.85
CUST08365,1,1,24.2,44,1,4670.49
CUST08366,1,1,56.8,43,0,4840.85
CUST08367,0,1,37,26,0,2754.46
CUST08368,1,1,85,33,1,6404.52
CUST08369,0,1,20.2,51,1,3547.68
CUST08370,1,0,20.6,28,1,4799.13
CUST08371,1,1,30.6,40,0,4128.79
CUST08372,1,1,61.7,24,0,3637.31
CUST08373,1,0,58.1,25,1,4479.72
CUST08374,1,0,28.2,20,1,4823.93
CUST08375,1,0,64.4,19,1,4941.47
CUST08376,0,1,89.3,21,0,3378.94
CUST08377,1,1,38.6,35,1,5928.28
CUST08378,0,0,31.8,46,0,4063.67
CUST08379,1,0,65.6,35,0,4297.75
CUST08380,1,0,43.5,46,1,4713.1
CUST08381,0,1,33.4,35,0,3074.08
CUST08382,0,1,58.3,25,1,4041.64
CUST08383,1,0,80.5,18,1,5289.13
CUST08384,0,1,63.1,42,0,3792.09
CUST08385,1,0,66.6,43,1,5597
CUST08386,1,1,67.9,18,0,5052.41
CUST08387,0,1,39.7,53,0,3019.57
CUST08388,1,1,66.5,42,0,5158.06
CUST08389,1,1,25.8,18,0,3712.33
CUST08390,0,1,38.4,50,1,4241.69
CUST08391,1,1,39.3,44,1,5279.98
CUST08392,0,0,20,33,1,3192.37
CUST08393,0,1,22,29,0,3380.94
CUST08394,0,1,71.9,23,0,3177.03
CUST08395,1,1,31.5,29,0,4277.46
CUST08396,0,1,34.9,18,1,4196.78
CUST08397,1,1,56.2,45,1,5098.48
CUST08398,0,0,60.7,18,0,2805.25
CUST08399,1,0,61.4,54,0,4149.97
CUST08400,1,1,42.6,36,1,5296.77
CUST08401,1,1,41.7,42,0,4513.53
CUST08402,0,1,119,55,0,4146.02
CUST08403,0,1,61.5,39,0,3822.75
CUST08404,1,0,65.1,38,1,5518.43
CUST08405,0,1,35.4,57,0,2927.01
CUST08406,0,0,33.4,21,1,3512.68
CUST08407,1,0,78,53,0,5030.13
CUST08408,1,0,27.5,48,1,4423.41
CUST08409,1,1,63.1,28,0,4742.48
CUST08410,0,0,25.7,32,1,3171.34
CUST08411,0,1,41.9,29,1,3500.2
CUST08412,0,0,28.3,36,1,3383.68
CUST08413,1,0,27.4,54,0,4017.37
CUST08414,1,0,52.7,61,1,4215.61
CUST08415,1,0,42.2,18,1,5339.27
CUST08416,1,1,78.6,39,0,4679.52
CUST08417,0,0,23.7,40,0,2886.82
CUST08418,1,1,25.6,19,0,4202.96
CUST08419,0,1,32.6,48,1,4374.3
CUST08420,1,0,57.3,33,1,5073.69
CUST08421,1,1,54.5,33,0,4596.53
CUST08422,0,1,35.9,31,0,2881.14
CUST08423,1,1,57.5,21,0,4079
CUST08424,0,0,79.1,40,1,4694.88
CUST08425,0,0,47.8,31,0,2877.34
CUST08426,1,1,34.6,41,0,4337.48
CUST08427,0,1,56.7,18,1,4950.29
CUST08428,0,1,46.6,34,0,2660.32
CUST08429,0,0,37.6,19,1,2863.57
CUST08430,0,0,51,34,0,3298.24
CUST08431,1,1,75.5,27,0,5388.15
CUST08432,0,0,200,51,1,6388.82
CUST08433,0,1,60.1,48,0,3294.09
CUST08434,1,0,60.3,30,1,5703.43
CUST08435,0,0,45.8,39,0,2634.52
CUST08436,1,0,63.8,34,1,5640.93
CUST08437,0,0,29,27,1,3903.42
CUST08438,0,1,41.9,45,0,3816.85
CUST08439,1,0,47.1,50,0,4370.45
CUST08440,0,1,21,40,0,3420.22
CUST08441,0,0,25.4,37,1,3811.87
CUST08442,1,0,64.9,33,1,4901.76
CUST08443,0,0,33.7,26,0,3336.76
CUST08444,0,0,39.4,30,0,2322.09
CUST08445,0,0,53.1,50,0,3398.56
CUST08446,1,1,56.6,31,0,4839.15
CUST08447,0,1,187.5,50,1,6115.69
CUST08448,1,1,20.1,52,0,3746.94
CUST08449,0,0,20,40,1,3083.38
CUST08450,1,0,105.1,48,1,6700.69
CUST08451,0,1,162.2,54,1,6131.49
CUST08452,1,1,59.6,25,0,4694.2
CUST08453,1,0,40.2,51,1,4337.34
CUST08454,0,1,34.5,34,0,2926.53
CUST08455,1,1,72.8,42,1,6356.86
CUST08456,1,1,29.9,39,0,3867.12
CUST08457,0,0,57.7,27,1,3230.76
CUST08458,0,1,28.1,33,0,2968.66
CUST08459,0,0,20,39,0,2657.18
CUST08460,0,1,29.7,27,0,2971.94
CUST08461,0,1,30.6,41,1,4860.69
CUST08462,0,1,67.7,51,0,3580.68
CUST08463,1,1,20,32,0,4243.15
CUST08464,0,0,71.9,46,0,3102.48
CUST08465,0,1,27,31,0,3187.06
CUST08466,0,0,29.7,36,1,3446.9
CUST08467,0,0,35,46,0,3433.54
CUST08468,0,1,53.9,31,0,3875.2
CUST08469,0,0,51.7,33,1,4200.67
CUST08470,0,0,40.6,36,1,2954.55
CUST08471,0,1,139.7,28,1,5772.9
CUST08472,1,1,71.1,44,0,5166.17
CUST08473,0,1,20,18,0,2264.63
CUST08474,1,0,38.4,53,1,4435.83
CUST08475,0,0,125.6,22,0,4204.56
CUST08476,0,0,36.2,31,1,3702.21
CUST08477,0,1,44,27,0,3152.67
CUST08478,1,1,104.3,39,0,5926.63
CUST08479,1,0,69.9,36,0,4886.15
CUST08480,1,1,133.9,39,0,5770.72
CUST08481,0,0,55.7,44,1,3192.77
CUST08482,0,1,164.6,38,0,4907.26
CUST08483,1,1,20,34,1,5643.86
CUST08484,1,1,59.7,18,0,4469
CUST08485,0,1,32.4,37,0,3242.41
CUST08486,1,0,44.9,55,0,4007.61
CUST08487,1,1,21.4,37,1,4961.34
CUST08488,1,0,23.9,57,1,5499.77
CUST08489,1,1,28.7,47,0,4193.25
CUST08490,1,1,58.3,43,0,4844.21
CUST08491,0,1,36.6,31,1,3897.03
CUST08492,1,0,43.1,37,0,3873.43
CUST08493,0,1,64.4,36,0,3865.17
CUST08494,1,1,53.4,40,1,5650.51
CUST08495,0,0,124.9,41,0,4323.21
CUST08496,0,0,26.5,52,0,2477.76
CUST08497,0,1,21.2,55,0,2711.11
CUST08498,1,1,94.8,39,0,5493.82
CUST08499,1,0,109.9,49,0,5139.94
CUST08500,1,0,55.6,24,1,4337.43
CUST08501,1,1,20,42,0,4287.29
CUST08502,0,0,36.1,39,1,3552.87
CUST08503,1,0,66.7,36,0,4420
CUST08504,0,0,32.8,34,0,2889.15
CUST08505,0,1,53.9,18,0,3196.43
CUST08506,1,0,30.7,43,0,4771.02
CUST08507,1,1,20.8,64,1,5337.8
CUST08508,0,0,31.1,28,1,4103.04
CUST08509,0,1,34.2,35,0,3166.09
CUST08510,0,0,59.3,41,1,4499.47
CUST08511,0,0,24,40,0,2410.76
CUST08512,0,1,64.3,44,1,4448.94
CUST08513,1,0,30.4,25,1,4078.52
CUST08514,0,1,33.4,42,0,2492.41
CUST08515,1,1,38.5,63,1,5208.42
CUST08516,0,0,51.1,41,1,4191.4
CUST08517,0,1,57.2,41,0,3477.38
CUST08518,1,1,44.3,47,0,4600
CUST08519,0,0,115.7,21,0,4164.91
CUST08520,1,0,64.5,66,1,5350.27
CUST08521,0,0,23.2,24,1,3447.38
CUST08522,0,1,46,41,0,3162.25
CUST08523,1,1,99.6,30,1,5599.01
CUST08524,0,1,42.5,18,0,3489.07
CUST08525,1,0,20,18,1,4820.67
CUST08526,0,1,95.4,45,1,4823.81
CUST08527,0,1,63.1,48,1,4148.57
CUST08528,1,0,113.5,35,1,5324.15
CUST08529,0,1,52.5,55,0,3638.13
CUST08530,1,0,126,52,1,5917.26
CUST08531,1,0,22.3,18,0,3931.86
CUST08532,0,0,159.2,20,1,5056.51
CUST08533,1,0,36.2,52,1,4752.39
CUST08534,1,1,47.3,41,1,5018.99
CUST08535,0,0,26.2,33,0,2088.27
CUST08536,1,1,26.5,51,0,4066.25
CUST08537,1,0,32.1,48,1,3862.29
CUST08538,1,0,114.8,49,0,5575.18
CUST08539,0,0,41,21,0,2415.44
CUST08540,1,1,46.2,48,1,5577.85
CUST08541,1,1,53.9,32,1,4858.87
CUST08542,0,0,51.1,61,0,2622.96
CUST08543,1,1,108.7,43,1,6457.87
CUST08544,1,1,31,47,1,5360.13
CUST08545,0,0,25.1,45,1,3584
CUST08546,1,0,86.1,39,0,4501.63
CUST08547,1,1,91.9,39,0,4547.54
CUST08548,0,1,52.7,30,0,3248.76
CUST08549,1,0,20.9,43,0,4299.62
CUST08550,1,1,38.6,54,0,5113.84
CUST08551,0,1,58.5,24,1,3763.4
CUST08552,0,1,36.4,29,1,4170.78
CUST08553,1,0,51.3,26,1,5341.1
CUST08554,1,1,33.9,42,1,5197.2
CUST08555,0,0,23.7,54,0,2842.08
CUST08556,1,1,32.7,18,0,4144.5
CUST08557,0,0,38.4,21,0,2236.4
CUST08558,0,1,54.3,36,0,3958.63
CUST08559,0,1,28.2,61,1,3375.54
CUST08560,1,0,200,58,0,7662.13
CUST08561,1,0,33.9,28,0,3799.17
CUST08562,1,0,37,61,1,5046.36
CUST08563,1,0,45.1,46,0,3864.47
CUST08564,0,1,55.8,40,0,3193.33
CUST08565,1,0,51.6,40,1,3987.71
CUST08566,1,0,47.3,46,0,4740.43
CUST08567,1,1,102.9,37,0,5219.66
CUST08568,1,1,58.8,52,0,4045.94
CUST08569,1,1,26.9,33,0,4413.05
CUST08570,0,1,20,37,1,4005
CUST08571,1,0,85.6,26,0,4160.05
CUST08572,1,0,46.6,25,0,3869.15
CUST08573,1,1,23.1,38,0,4366.28
CUST08574,0,0,89.2,41,0,3303.48
CUST08575,0,1,200,50,0,5419.24
CUST08576,1,1,100.4,20,0,5156.38
CUST08577,1,0,50.3,42,0,4780.67
CUST08578,1,1,108.7,50,0,5900.93
CUST08579,0,1,24.9,23,1,3339.42
CUST08580,0,0,114.2,29,0,4272.44
CUST08581,1,1,40.9,52,0,3917.89
CUST08582,0,0,49.2,34,0,3073.82
CUST08583,0,1,30.2,18,1,3368.01
CUST08584,0,0,29.3,43,1,3161.31
CUST08585,0,1,35.8,41,0,3169.44
CUST08586,0,1,85.7,46,1,4316.29
CUST08587,1,1,20,33,1,4753.99
CUST08588,0,0,48.6,48,0,3919.64
CUST08589,1,0,49.7,18,0,3916.77
CUST08590,0,1,53.3,54,1,4184.46
CUST08591,1,0,97.8,34,0,4426.53
CUST08592,1,0,34.9,57,0,4454.81
CUST08593,1,1,28.6,46,0,4551.64
CUST08594,1,1,78,32,1,4904.93
CUST08595,1,0,80.4,40,1,5533.96
CUST08596,0,1,50.7,22,1,4418.33
CUST08597,0,1,25.1,32,1,3436.53
CUST08598,1,0,42.7,49,0,4282.49
CUST08599,0,0,153.1,26,0,4625.19
CUST08600,0,0,41.8,34,0,2500.22
CUST08601,1,1,49.5,36,0,4858.65
CUST08602,0,0,38,58,0,2595.01
CUST08603,0,1,26.2,46,0,2387.42
CUST08604,1,0,34.9,27,0,3591.07
CUST08605,1,1,44.4,25,1,4807.94
CUST08606,1,0,50.9,28,1,4751.51
CUST08607,0,1,32,53,0,3293.3
CUST08608,1,1,138.6,45,1,6780.38
CUST08609,0,1,37.8,18,1,4104.99
CUST08610,1,1,40.4,52,0,4907.47
CUST08611,1,1,20,37,0,4489.39
CUST08612,1,0,50.9,56,0,4155.18
CUST08613,1,1,48.2,55,0,4605.47
CUST08614,1,1,49.6,65,0,4723.04
CUST08615,1,0,93.1,42,1,4956.76
CUST08616,0,0,52.7,41,0,3146.4
CUST08617,1,1,30.4,39,1,5090.5
CUST08618,0,0,21.3,24,0,2692.74
CUST08619,1,1,75.9,39,1,5949.42
CUST08620,1,1,49.8,34,1,5134.91
CUST08621,0,0,27,43,1,3478.2
CUST08622,1,1,83.5,55,1,6177.83
CUST08623,1,0,134,44,1,7057.29
CUST08624,0,1,90.1,26,1,5047.5
CUST08625,1,1,49,36,1,5161.27
CUST08626,1,1,96.5,42,1,6288.41
CUST08627,0,1,27.5,32,0,2159.41
CUST08628,1,1,102.1,28,1,7167.97
CUST08629,1,0,20,46,1,4716.98
CUST08630,0,1,50.8,18,1,4911.37
CUST08631,0,0,33.9,25,0,3015.69
CUST08632,0,1,32.4,43,0,3667.58
CUST08633,0,0,40.1,50,0,3540.7
CUST08634,0,0,73.8,59,0,3497.91
CUST08635,0,0,20,38,0,3742.77
CUST08636,0,1,50.4,40,1,4118.46
CUST08637,1,1,47,23,1,5427.37
CUST08638,0,0,48.9,45,0,3418.14
CUST08639,1,1,88.8,34,1,5861.38
CUST08640,1,1,38.4,40,1,4633.76
CUST08641,1,0,32.1,30,0,3551.01
CUST08642,0,0,70.1,18,0,3312.81
CUST08643,0,1,71.9,32,0,4021.63
CUST08644,0,0,49.8,35,0,3407.39
CUST08645,0,0,28.8,32,0,2447.05
CUST08646,0,1,20,40,1,3392.19
CUST08647,1,1,122.2,18,0,5626.11
CUST08648,1,1,20,20,1,4660.64
CUST08649,1,1,48.8,50,1,5340.71
CUST08650,0,1,45.7,47,1,3874.66
CUST08651,1,0,28.8,52,1,4793.57
CUST08652,0,1,37.9,37,1,3767.5
CUST08653,1,0,20.5,33,0,4025.47
CUST08654,1,1,48.7,30,0,4088.24
CUST08655,1,0,35.6,45,1,5309.66
CUST08656,1,0,114.9,37,0,4693.85
CUST08657,0,0,42.9,31,0,3425.09
CUST08658,1,1,43.7,43,0,4597.79
CUST08659,0,0,21.3,22,1,3498.24
CUST08660,1,1,47.8,46,1,6045.36
CUST08661,0,0,46,46,0,3594.66
CUST08662,0,0,51.2,47,0,2927.43
CUST08663,0,1,84.6,60,0,4063.56
CUST08664,1,1,79.9,34,1,6229.96
CUST08665,0,0,33.9,46,0,2151.58
CUST08666,1,1,24.5,27,1,4082.53
CUST08667,0,0,68.5,42,0,3740.04
CUST08668,0,0,52.2,41,0,3172.91
CUST08669,0,1,30.6,65,0,3091.12
CUST08670,1,0,77.8,43,0,4795.86
CUST08671,1,1,113.4,52,0,5811.4
CUST08672,0,0,81.1,35,0,3652.66
CUST08673,0,0,49.1,22,0,2647.11
CUST08674,1,0,86.5,47,0,4727.32
CUST08675,1,0,30.3,33,1,4845.82
CUST08676,1,0,93.6,41,0,4799
CUST08677,0,1,23.4,53,0,3464.27
CUST08678,0,0,54.8,23,0,3026.43
CUST08679,1,1,37.4,34,0,4595.77
CUST08680,0,0,36.2,33,0,3074.85
CUST08681,1,1,47.4,38,1,5469.09
CUST08682,1,1,66.1,43,1,5839.65
CUST08683,0,1,22.8,53,1,3990.95
CUST08684,1,0,51.2,48,0,3861.48
CUST08685,0,0,45.3,33,0,3562.37
CUST08686,1,1,46.2,47,1,5914.42
CUST08687,0,0,80.6,19,0,3619.43
CUST08688,1,0,41.7,33,0,3928.66
CUST08689,0,1,35.7,28,1,2970.77
CUST08690,1,1,61.2,20,1,5876.65
CUST08691,0,0,65.4,37,1,4154.66
CUST08692,1,1,44.1,40,1,5149.5
CUST08693,1,1,32.4,18,1,5022.14
CUST08694,0,0,21.4,42,0,2302.98
CUST08695,1,0,106.3,29,1,5827.78
CUST08696,1,0,20.1,31,0,3926.98
CUST08697,0,0,39,51,0,2741.95
CUST08698,0,0,20,38,0,2786.8
CUST08699,1,1,31.8,35,0,4637.74
CUST08700,0,0,42.9,51,0,4027.32
CUST08701,0,1,25.7,30,1,4013.78
CUST08702,0,1,47.3,18,0,3690.92
CUST08703,1,1,39.1,47,0,4296.29
CUST08704,0,1,100.2,25,1,4526.44
CUST08705,1,1,20.2,38,1,4819.48
CUST08706,0,0,47.4,40,1,3767.11
CUST08707,0,1,24.2,23,0,2686.06
CUST08708,0,0,45.8,38,0,3163.14
CUST08709,0,1,44.7,48,1,4486.44
CUST08710,0,1,51.8,38,1,4123.49
CUST08711,0,0,76.7,51,1,4825.67
CUST08712,1,1,68.4,27,0,4791.7
CUST08713,0,1,37.6,43,1,3958.32
CUST08714,1,0,27.5,18,0,3608.76
CUST08715,0,0,62.6,59,0,2959.21
CUST08716,1,1,53.7,46,1,6135.63
CUST08717,1,1,34.2,52,0,4901.95
CUST08718,1,1,71.7,37,1,5629.09
CUST08719,1,0,100.1,39,1,5475.14
CUST08720,1,1,72.8,33,0,4773.72
CUST08721,0,1,39,25,1,3890.72
CUST08722,0,1,77.8,36,0,3071.54
CUST08723,1,1,33.5,42,0,4832.59
CUST08724,1,1,86.3,44,0,4605.03
CUST08725,0,0,27.9,38,0,2637.44
CUST08726,1,1,57.6,32,1,4911.54
CUST08727,1,0,40.8,36,1,4122.44
CUST08728,1,0,41.8,32,1,4667.29
CUST08729,1,0,23.7,36,0,3557.58
CUST08730,1,0,60.5,36,0,4925.05
CUST08731,0,1,25.7,49,0,2574.69
CUST08732,1,1,63.8,38,1,5579.19
CUST08733,0,1,44.3,37,1,3992.19
CUST08734,1,0,44.5,33,0,4017.42
CUST08735,0,1,72.7,28,0,4059.1
CUST08736,0,1,44.7,18,1,4191.78
CUST08737,0,0,39.5,18,0,2897.58
CUST08738,1,0,170.1,30,0,5816.66
CUST08739,0,1,60,20,0,3292.07
CUST08740,1,0,42.1,56,0,3992.52
CUST08741,1,0,36,27,0,4692.82
CUST08742,1,1,24.1,33,1,4951.82
CUST08743,0,1,94.7,38,0,3399.44
CUST08744,0,1,23.6,37,1,4310.82
CUST08745,0,1,38.6,46,0,3658.93
CUST08746,1,1,21.7,30,1,5108.88
CUST08747,1,0,35.4,31,1,5089.73
CUST08748,1,1,20,51,1,5177.09
CUST08749,0,0,29.9,40,0,2144.89
CUST08750,0,0,46.8,29,1,3972.62
CUST08751,0,0,42.5,33,1,3524.67
CUST08752,0,0,89,25,0,3805.16
CUST08753,1,0,26.3,54,0,3666.57
CUST08754,0,1,36,30,0,2957.47
CUST08755,1,0,27.1,29,1,3959.58
CUST08756,0,0,44.6,33,1,3401.3
CUST08757,0,1,44.1,31,0,2929.99
CUST08758,1,1,69.8,24,0,5414.96
CUST08759,0,1,68.7,42,0,3759.85
CUST08760,1,0,61.6,29,1,4952.92
CUST08761,0,0,41.6,57,0,3496.35
CUST08762,0,1,30.7,30,0,3412.98
CUST08763,1,1,57.7,50,1,5349.97
CUST08764,0,0,54.4,43,0,3165.8
CUST08765,1,0,37.8,42,1,5648.57
CUST08766,0,0,64.6,26,0,2586.4
CUST08767,0,1,89.7,34,0,3272.36
CUST08768,1,0,64.5,41,1,5139.28
CUST08769,0,0,38.2,33,0,3600.59
CUST08770,0,0,69.5,34,1,4142.2
CUST08771,1,0,37.6,41,0,3888.3
CUST08772,0,0,79.3,62,1,4689.94
CUST08773,1,1,31.8,33,1,4936.48
CUST08774,1,0,59.5,31,0,4131.37
CUST08775,0,1,44.2,43,0,3113.41
CUST08776,1,1,20,18,0,3136.64
CUST08777,1,1,28.6,21,1,4717.03
CUST08778,1,1,56.4,21,1,4824.42
CUST08779,1,0,28.6,40,0,3432.17
CUST08780,1,0,64.5,18,0,4558.3
CUST08781,0,0,44.2,45,0,2622.48
CUST08782,0,1,43.5,31,0,2827.16
CUST08783,1,1,64.4,37,1,4937
CUST08784,0,0,47.4,22,0,3474.07
CUST08785,1,1,44,24,1,5657.7
CUST08786,1,1,124,33,1,6148.14
CUST08787,1,0,55.5,29,1,4953.32
CUST08788,0,1,40.8,50,0,3727.51
CUST08789,1,1,39.6,35,1,5171.62
CUST08790,1,1,26.6,36,0,4443.28
CUST08791,0,0,85,57,1,4512.81
CUST08792,0,0,26.9,48,0,2776.69
CUST08793,1,0,38,55,1,5019.41
CUST08794,1,0,25.1,27,0,3263.82
CUST08795,0,1,40.3,18,0,2936.21
CUST08796,1,0,20.7,45,0,3422.63
CUST08797,1,1,33.6,39,1,4929.47
CUST08798,0,1,47.7,37,0,3078.06
CUST08799,0,1,46,31,0,3261.57
CUST08800,1,1,79.7,32,0,5197.03
CUST08801,1,1,30.7,51,0,4605.55
CUST08802,0,0,41.2,31,1,4193.5
CUST08803,1,1,30.2,23,0,4171.39
CUST08804,1,1,44.2,29,0,3800.06
CUST08805,1,0,44.4,29,1,4625.2
CUST08806,1,0,67.8,23,1,5257.46
CUST08807,1,0,59.4,39,1,4992.33
CUST08808,0,1,56.8,18,0,3186.59
CUST08809,1,1,47.7,44,0,4849.17
CUST08810,0,0,34.3,39,1,4161.92
CUST08811,1,0,53.2,40,0,4511.51
CUST08812,1,1,53.7,55,1,5152.77
CUST08813,0,1,41.5,37,0,2988.02
CUST08814,0,1,53.4,27,0,3235.89
CUST08815,0,0,80.6,19,0,3496.19
CUST08816,1,1,52.2,66,0,5320.25
CUST08817,1,1,37.8,28,1,5132.07
CUST08818,1,1,60.8,19,0,4986.02
CUST08819,0,1,44.5,57,1,3947.8
CUST08820,1,1,72.2,50,0,5301.29
CUST08821,1,1,35.4,18,0,4155.85
CUST08822,0,1,60.5,41,0,3789.83
CUST08823,0,0,48.3,40,1,4218.66
CUST08824,0,0,21,27,1,3396.95
CUST08825,0,1,32.7,26,0,3740.6
CUST08826,0,0,53.3,23,0,2651.35
CUST08827,1,1,31.9,43,1,5374.24
CUST08828,0,1,65.7,21,0,3529.31
CUST08829,1,1,45,43,0,4646.39
CUST08830,0,0,43.2,18,1,3868.03
CUST08831,1,0,200,41,0,6237.06
CUST08832,1,1,40.3,31,0,4265.09
CUST08833,1,0,24.4,34,0,3546.15
CUST08834,1,1,104.2,44,0,5425.75
CUST08835,1,1,83.8,30,0,5533.77
CUST08836,0,0,40.2,41,1,3833.9
CUST08837,0,0,43.6,43,0,2554.93
CUST08838,1,0,29.2,19,1,4233.42
CUST08839,1,1,76.4,53,0,5426.01
CUST08840,1,1,30.2,47,1,4782.18
CUST08841,1,1,37.7,39,0,4189.27
CUST08842,0,1,28.4,33,0,2869.43
CUST08843,0,0,20,23,1,3038.91
CUST08844,1,1,23.7,53,1,4465.22
CUST08845,1,0,37.2,55,0,4503.06
CUST08846,1,0,32.8,49,1,4144.51
CUST08847,0,0,33,18,0,3291.26
CUST08848,1,0,71.4,25,1,4591.34
CUST08849,0,0,34.6,43,1,3773.83
CUST08850,1,1,45.1,18,0,4871.36
CUST08851,1,0,33.6,36,1,5214.01
CUST08852,1,0,44.7,18,1,4940.77
CUST08853,1,1,46.1,18,0,5026.96
CUST08854,1,1,68.3,29,0,4374.77
CUST08855,1,1,157.1,30,0,5960.39
CUST08856,0,0,53.4,29,1,4472.6
CUST08857,1,0,28.1,37,1,4562.48
CUST08858,1,1,38.6,56,0,4345.54
CUST08859,0,1,71.5,36,1,5155.96
CUST08860,1,1,84.6,43,0,4972.94
CUST08861,0,0,46.1,28,1,3274.18
CUST08862,1,0,140.4,18,1,6586.49
CUST08863,1,1,72.3,24,1,6004.96
CUST08864,0,0,128.6,54,1,5838.35
CUST08865,1,0,37.7,39,0,3635.67
CUST08866,1,0,158.6,26,1,6613.77
CUST08867,0,0,20,46,0,2695.7
CUST08868,1,0,64.3,40,1,5273.08
CUST08869,1,0,38.9,23,1,5360.46
CUST08870,0,0,60.7,41,1,4246.67
CUST08871,1,0,36.6,55,0,4838.52
CUST08872,0,1,24.8,35,0,3444.01
CUST08873,0,0,36.4,18,1,3628.89
CUST08874,0,1,51.2,31,0,3432.11
CUST08875,0,0,35.6,34,0,3167.84
CUST08876,1,0,66.2,27,1,4498.33
CUST08877,1,0,49.2,57,0,4535.29
CUST08878,1,1,43.9,24,0,4503.24
CUST08879,1,1,134,45,1,6898.39
CUST08880,1,0,46,31,1,4548.98
CUST08881,1,1,30.8,46,1,4831.2
CUST08882,0,0,91,45,1,5308.91
CUST08883,0,0,65.8,43,0,3853.92
CUST08884,1,1,40.1,41,0,4241.08
CUST08885,0,1,24.2,47,1,3717.36
CUST08886,0,1,32.2,28,0,2138.37
CUST08887,1,1,68.2,45,1,5901.33
CUST08888,1,1,33.7,66,0,4598.62
CUST08889,0,0,37.8,34,1,3128.77
CUST08890,0,0,31.8,22,1,3716.52
CUST08891,0,1,20,32,0,3296.67
CUST08892,0,1,26.4,38,0,3211.44
CUST08893,0,1,40.6,46,0,3905.55
CUST08894,1,1,33.6,49,0,4471.13
CUST08895,1,1,39.3,24,1,5099.04
CUST08896,1,1,63.4,36,0,4570.21
CUST08897,0,1,38.1,47,0,3174.45
CUST08898,1,0,48.2,27,1,4667.96
CUST08899,0,1,37.8,41,0,3199.09
CUST08900,0,1,47,22,0,3583.19
CUST08901,0,0,27.3,23,1,3582.15
CUST08902,0,0,68.5,21,1,3679.84
CUST08903,0,0,120.2,31,0,4686.79
CUST08904,0,1,51,37,0,3433.03
CUST08905,0,1,33.2,25,0,2761.93
CUST08906,1,0,45.6,53,1,4730.05
CUST08907,0,0,61.8,29,0,3107.49
CUST08908,0,0,78.5,37,0,3564.72
CUST08909,0,1,29.3,29,0,3480.36
CUST08910,1,1,116.4,27,0,5604.17
CUST08911,1,0,63.9,33,0,4155.06
CUST08912,0,1,104.9,45,0,3976.59
CUST08913,0,1,38.1,39,1,3729.79
CUST08914,1,1,115.2,35,0,5358.7
CUST08915,1,1,21.8,38,1,5718.49
CUST08916,1,1,200,32,0,5869.83
CUST08917,0,1,42.2,32,0,3493.7
CUST08918,1,1,59.7,57,0,4186.41
CUST08919,1,1,41.5,45,1,5122.56
CUST08920,0,0,28.3,42,1,3519.93
CUST08921,0,1,39.8,34,0,2778.87
CUST08922,1,1,51.2,27,1,6274.49
CUST08923,0,1,40.6,18,1,3266.14
CUST08924,1,1,66,18,0,4560.24
CUST08925,0,1,28.6,45,0,3085.52
CUST08926,1,0,46.1,34,1,4869.18
CUST08927,0,0,110,68,0,5081.8
CUST08928,0,1,49.7,42,0,3575.46
CUST08929,0,1,35.3,50,0,3298.37
CUST08930,1,1,80.9,63,0,5258.15
CUST08931,0,1,58.7,45,1,4062.08
CUST08932,1,0,40.7,32,1,4308.78
CUST08933,0,0,32.3,41,0,2990.96
CUST08934,0,0,35.8,26,0,2897.06
CUST08935,1,0,59.1,50,0,3404.96
CUST08936,1,0,37.7,46,0,5170.34
CUST08937,0,1,38.6,18,0,3400.16
CUST08938,0,0,35.5,34,0,3335.71
CUST08939,1,1,23.6,38,0,4213.84
CUST08940,0,0,29.3,33,0,3114.8
CUST08941,0,0,43.9,53,1,3770.94
CUST08942,0,0,33.9,42,1,4109.16
CUST08943,1,0,43.5,34,0,3745.2
CUST08944,0,0,52.5,39,1,4243.18
CUST08945,1,0,41.4,35,1,4298.91
CUST08946,0,1,50.6,36,0,2982.78
CUST08947,0,0,44.5,58,0,2979.9
CUST08948,0,0,28.1,33,0,2414.79
CUST08949,0,1,29.3,34,0,2671.75
CUST08950,0,1,67.9,35,0,3713.69
CUST08951,0,1,102,18,1,4860.42
CUST08952,1,0,49.5,51,1,4799.48
CUST08953,0,0,37.3,25,1,4058.14
